<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.30	4970.25	4972.25	4796.75	4879.55	186156	5584830	230
2020.07.31	4835.65	4900.90	4745.15	4788.65	191976	5759578	230
2020.08.03	4810.45	4897.20	4759.95	4879.45	140755	4223382	230
2020.08.04	4900.10	4920.85	4852.60	4891.65	153020	4591150	230
2020.08.05	4898.75	4953.50	4896.25	4909.05	124695	3742124	230
2020.08.06	4904.65	4949.90	4855.65	4905.45	154161	4625502	230
2020.08.07	4882.55	4898.30	4837.80	4897.30	147135	4414472	230
2020.08.10	4917.35	4934.85	4873.60	4925.65	134156	4025014	230
2020.08.11	4957.75	5049.80	4938.50	4973.05	164917	4947732	230
2020.08.12	4992.45	5094.70	4989.20	5072.45	131018	3931282	230
2020.08.13	5055.10	5076.60	5017.35	5030.35	128287	3849580	230
2020.08.14	5042.60	5047.85	4917.10	4950.35	127753	3833576	230
2020.08.17	4958.55	4996.30	4935.80	4971.55	99916	2999596	230
2020.08.18	4962.20	4999.70	4921.20	4927.20	114456	3435322	230
2020.08.19	4938.45	4978.95	4914.20	4952.95	103025	3092928	230
2020.08.20	4908.85	4937.70	4885.45	4919.25	115988	3480930	230
2020.08.21	4930.45	4938.70	4836.70	4904.45	144943	4349420	230
2020.08.24	4922.60	5013.20	4920.85	5007.95	126135	3785182	230
2020.08.25	5028.95	5073.20	4990.70	5018.45	129830	3896238	230
2020.08.26	5015.35	5067.10	4973.60	5059.35	115998	3481014	230
2020.08.27	5045.10	5057.85	4986.85	5000.85	161861	4856336	230
2020.08.28	5029.75	5038.00	4967.50	5016.05	155260	4658434	230
2020.08.31	5036.80	5066.30	4933.80	4940.35	107537	3227058	230
2020.09.01	4971.45	4991.25	4889.00	4938.75	149036	4472028	230
2020.09.02	4968.15	5069.15	4955.15	5068.65	159941	4798660	230
2020.09.03	5053.65	5131.40	4950.15	4973.45	253485	7604704	230
2020.09.04	4998.55	5067.80	4925.55	5005.05	301625	9048910	230
2020.09.07	4997.35	5064.00	4970.10	5054.75	114418	3434978	230
2020.09.08	5070.65	5072.90	4931.90	4947.65	287110	8613300	230
2020.09.09	4960.20	5073.20	4937.70	5046.45	201685	6050686	230
2020.09.10	5064.60	5066.10	4977.10	4977.85	227405	6822210	230
2020.09.11	5016.25	5052.25	4995.25	5023.55	216690	6500698	230
2020.09.14	5064.05	5087.30	5032.05	5035.85	142202	4266422	230
2020.09.15	5047.45	5087.70	5032.20	5061.25	121110	3633826	230
2020.09.16	5059.45	5090.45	5027.25	5048.75	122367	3672318	230
2020.09.17	5018.10	5053.80	4991.10	5035.85	190427	5713020	230
2020.09.18	5042.15	5045.15	4947.45	4969.65	155862	4676252	230
2020.09.21	4954.35	4954.35	4775.85	4826.35	219970	6599174	230
2020.09.22	4816.75	4825.50	4761.75	4809.25	165007	4950654	230
2020.09.23	4822.15	4870.40	4759.15	4761.65	175109	5253738	230
2020.09.24	4754.55	4805.80	4732.80	4769.35	213475	6404500	230
2020.09.25	4773.65	4773.65	4661.65	4767.15	188833	5665348	230
2020.09.28	4789.95	4849.20	4783.70	4836.95	144114	4324198	230
2020.09.29	4846.35	4849.35	4802.60	4823.60	150075	4502966	230
2020.09.30	4791.75	4852.00	4774.00	4801.00	186009	5580770	230
2020.10.01	4831.65	4869.65	4799.15	4818.45	176396	5292044	230
2020.10.02	4755.80	4841.05	4751.05	4832.55	201216	6036754	230
2020.10.05	4859.35	4888.60	4836.85	4887.60	115830	3476708	230
2020.10.06	4878.70	4923.20	4844.45	4849.25	152465	4574770	230
2020.10.07	4874.35	4914.10	4861.10	4886.35	128563	3858242	230
2020.10.08	4893.75	4933.50	4872.50	4923.00	121068	3633658	230
2020.10.09	4921.65	4959.15	4914.65	4944.65	101696	3053462	230
2020.10.12	4970.35	4996.60	4940.35	4986.35	112777	3384828	230
