<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.07	7064.45	7096.45	7041.15	7074.45	97329	978260	150
2021.05.10	7067.45	7167.15	7063.45	7106.35	106647	1070158	140
2021.05.11	7105.55	7140.25	6985.45	7035.45	201533	2017320	140
2021.05.12	7032.55	7086.25	6994.25	7001.45	203450	2036640	140
2021.05.13	6982.85	7035.50	6898.20	7022.50	217734	2180542	150
2021.05.14	7018.40	7055.95	6996.40	7048.95	120349	1213088	150
2021.05.17	7042.40	7061.02	6989.00	7028.40	149183	1499592	180
2021.05.18	7026.50	7079.12	6976.00	6979.50	117574	1189252	150
2021.05.19	6974.40	6996.40	6831.90	6929.40	218525	2191699	160
2021.05.20	6925.20	7049.75	6897.90	7039.20	132846	1337114	150
2021.05.21	7046.10	7061.90	6994.67	7023.10	97894	989650	150
2021.05.24	7007.00	7072.65	7000.00	7063.00	75583	769710	180
2021.05.25	7062.60	7114.22	7054.10	7079.15	107851	1090014	150
2021.05.26	7074.60	7134.22	7061.20	7088.60	77369	787462	150
2021.05.27	7087.70	7146.15	7067.20	7142.60	113149	1140250	150
2021.05.28	7137.10	7201.70	7135.10	7175.00	79898	812609	180
2021.05.31	7176.90	7204.47	7115.35	7123.80	56174	580944	150
2021.06.01	7125.90	7194.50	7109.42	7154.80	105855	1071347	180
2021.06.02	7157.90	7235.50	7136.90	7222.80	97121	985494	150
2021.06.03	7222.90	7279.47	7214.45	7260.80	132019	1327525	180
2021.06.04	7255.90	7306.80	7237.60	7297.35	90010	912450	150
2021.06.07	7289.70	7313.20	7259.70	7279.60	97990	988431	180
2021.06.08	7276.70	7324.20	7264.22	7309.60	114858	1155808	160
2021.06.09	7306.90	7334.47	7253.50	7263.80	103070	1037602	180
2021.06.10	7258.90	7325.50	7250.90	7303.35	120038	1206640	180
2021.06.11	7301.70	7355.20	7269.22	7347.60	75103	759243	150
2021.06.14	7356.40	7369.20	7343.20	7362.20	21207	217892	160
2021.06.15	7358.70	7397.27	7343.20	7368.60	91610	929807	160
2021.06.16	7372.70	7407.10	7358.60	7382.60	121953	1231487	180
2021.06.17	7382.60	7401.95	7330.17	7389.40	137880	1385991	160
2021.06.18	7385.40	7401.40	7254.30	7254.30	145594	1462421	150
2021.06.21	7259.60	7341.15	7199.12	7329.05	142757	1436731	150
2021.06.22	7323.90	7358.47	7304.42	7331.80	109190	1104490	150
2021.06.23	7334.20	7347.20	7245.10	7252.75	90934	926197	150
2021.06.24	7250.00	7318.90	7239.57	7311.90	91400	928957	160
2021.06.25	7308.00	7328.57	7279.75	7298.10	89657	911540	160
2021.06.28	7300.10	7314.60	7261.70	7274.65	89558	913014	180
2021.06.29	7263.00	7338.60	7229.52	7324.90	88096	899601	150
2021.06.30	7325.20	7365.77	7251.00	7293.40	124436	1259326	160
