<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.21	3491.55	3498.55	3393.65	3478.55	103089	3122659	130
2020.12.22	3472.55	3499.40	3445.55	3495.45	49654	1514330	140
2020.12.23	3484.05	3545.05	3472.05	3535.95	39275	1199316	140
2020.12.28	3551.75	3582.75	3548.75	3569.75	24121	785705	140
2020.12.29	3583.75	3601.85	3559.35	3562.75	45043	1369920	140
2020.12.30	3562.85	3588.85	3550.35	3550.35	33579	1027631	140
2021.01.04	3552.65	3608.65	3529.35	3547.55	71413	2165087	130
2021.01.05	3552.55	3572.55	3521.55	3557.45	63584	1927359	140
2021.01.06	3547.25	3623.45	3537.25	3605.35	114526	3460401	140
2021.01.07	3626.45	3634.45	3601.45	3625.35	50540	1533635	130
2021.01.08	3640.35	3657.35	3626.25	3654.35	63019	1919618	140
2021.01.11	3642.15	3642.25	3592.25	3619.15	54540	1658397	130
2021.01.12	3617.85	3631.85	3587.75	3608.75	46459	1417452	140
2021.01.13	3605.75	3621.75	3595.75	3613.65	41806	1272092	150
2021.01.14	3622.65	3644.65	3616.65	3633.55	45993	1400015	140
2021.01.15	3630.55	3631.55	3569.55	3588.45	63116	1915182	140
2021.01.18	3582.45	3611.45	3570.45	3608.35	28889	884692	150
2021.01.19	3617.15	3625.15	3588.80	3605.05	39118	1194367	150
2021.01.20	3600.05	3632.05	3591.05	3629.95	34072	1045582	160
2021.01.21	3632.05	3647.45	3606.35	3621.95	23699	731376	140
2021.01.22	3613.95	3617.95	3567.35	3597.35	41215	1261088	100
2021.01.25	3607.65	3621.65	3536.55	3570.55	66647	2022111	100
2021.01.26	3551.55	3605.55	3530.55	3596.45	45575	1392626	100
2021.01.27	3595.55	3597.55	3499.40	3512.45	108934	3292374	100
2021.01.28	3525.45	3572.45	3471.35	3552.35	114784	3458119	100
2021.01.29	3545.75	3547.75	3460.55	3474.65	151913	4567824	130
2021.02.01	3485.55	3546.40	3483.45	3541.45	73021	2229641	100
2021.02.02	3552.55	3604.55	3545.45	3601.45	49611	1510229	100
2021.02.03	3602.55	3634.55	3596.35	3612.45	46600	1419654	100
2021.02.04	3605.85	3642.85	3593.85	3642.85	38595	1272614	100
2021.02.05	3642.85	3665.95	3638.95	3653.85	37443	1157786	100
2021.02.08	3682.75	3684.75	3657.75	3674.65	30325	930609	100
2021.02.09	3670.55	3673.65	3646.65	3664.55	29719	914873	140
2021.02.10	3671.55	3678.55	3622.45	3640.45	54394	1654712	100
2021.02.11	3638.45	3670.45	3635.35	3669.35	41622	1269554	100
2021.02.12	3664.35	3699.45	3644.35	3699.35	31105	954868	100
2021.02.15	3708.65	3739.65	3705.55	3733.55	17238	534201	100
2021.02.16	3737.95	3742.95	3714.95	3718.85	41059	1252976	100
2021.02.17	3705.85	3723.85	3692.35	3708.35	55849	1699112	110
2021.02.18	3711.75	3714.75	3669.75	3688.65	54208	1647010	100
2021.02.19	3680.55	3717.65	3669.65	3703.55	44163	1349993	100
2021.02.22	3718.45	3718.45	3657.35	3686.35	57244	1735674	100
2021.02.23	3693.35	3710.35	3640.35	3690.25	80347	2431770	100
2021.02.24	3695.25	3717.15	3664.85	3714.15	73217	2261608	100
2021.02.25	3719.15	3728.25	3639.35	3645.15	97730	2963626	100
2021.02.26	3639.15	3675.15	3619.30	3638.05	126904	3828060	100
2021.03.01	3666.95	3713.95	3652.95	3712.85	41275	1286273	100
2021.03.02	3705.95	3726.95	3686.85	3704.85	66325	2012525	100
2021.03.03	3703.95	3739.95	3685.25	3690.35	59430	1801671	100
2021.03.04	3683.35	3715.35	3655.10	3675.25	131133	3960942	100
2021.03.05	3645.55	3712.65	3644.55	3710.55	108768	3302553	100
2021.03.08	3709.45	3773.45	3677.35	3751.35	86376	2649559	100
2021.03.09	3755.15	3795.15	3746.15	3787.15	50552	1573991	100
2021.03.10	3782.05	3824.25	3771.25	3821.15	57500	1766155	100
2021.03.11	3822.15	3846.15	3820.15	3840.05	43567	1324485	100
2021.03.12	3842.05	3849.00	3816.35	3848.95	60526	1846764	100
2021.03.15	3851.75	3857.25	3818.45	3837.95	123429	3705932	100
2021.03.16	3841.95	3857.65	3836.25	3849.05	98277	2942815	100
2021.03.17	3845.05	3868.00	3839.65	3863.95	113250	3388613	100
2021.03.18	3879.05	3881.75	3834.25	3838.95	184391	5547353	100
2021.03.19	3841.40	3864.55	3819.75	3840.55	168793	5082253	100
2021.03.22	3831.00	3843.45	3812.85	3832.35	103968	3115191	100
2021.03.23	3833.35	3843.75	3804.95	3811.75	134920	4042048	100
2021.03.24	3814.45	3836.45	3803.55	3819.65	131613	3945973	80
2021.03.25	3817.60	3857.35	3786.05	3857.05	191023	5737032	80
2021.03.26	3853.50	3896.25	3846.85	3892.05	109607	3287684	80
2021.03.29	3878.30	3904.05	3862.35	3896.35	131225	3940630	80
2021.03.30	3898.25	3932.45	3892.85	3926.35	103021	3086114	80
2021.03.31	3931.35	3935.55	3914.35	3927.35	67975	2037461	80
2021.04.01	3930.05	3976.05	3924.05	3969.25	63255	1887023	80
2021.04.06	3987.50	3991.45	3958.25	3965.35	76379	2282185	80
2021.04.07	3970.40	3974.45	3954.25	3971.25	62309	1858441	80
2021.04.08	3970.25	3982.95	3964.05	3979.15	54976	1638711	80
2021.04.09	3986.50	3990.85	3971.95	3990.15	63116	1887030	80
2021.04.12	3981.30	3986.85	3960.95	3969.95	67708	1118646	80
2021.04.13	3970.95	3982.75	3954.35	3979.85	66807	684077	80
2021.04.14	3975.90	3984.80	3966.45	3968.75	84071	862912	80
2021.04.15	3972.15	4002.15	3970.15	4000.65	68317	702486	80
2021.04.16	3996.35	4051.55	3992.95	4051.05	72899	746941	80
2021.04.19	4037.80	4047.15	4012.45	4020.65	99011	997993	80
2021.04.20	4020.25	4023.95	3936.45	3945.45	118521	1189379	80
