<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.15	0.69018	0.69998	0.68956	0.69893	395649	59347350000	30
2020.07.16	0.69893	0.70012	0.69574	0.69633	359087	53863050000	32
2020.07.17	0.69638	0.69681	0.69050	0.69072	282535	42380250000	30
2020.07.20	0.69123	0.69475	0.69079	0.69353	334963	50244450000	37
2020.07.21	0.69353	0.69795	0.69294	0.69310	373170	55975500000	37
2020.07.22	0.69310	0.69403	0.69155	0.69268	416078	62411700000	37
2020.07.23	0.69268	0.69437	0.68988	0.68988	424852	63727800000	30
2020.07.24	0.68988	0.69062	0.68557	0.68565	422158	63323700000	31
2020.07.27	0.68461	0.68960	0.68439	0.68855	312721	46908150000	30
2020.07.28	0.68853	0.68992	0.68338	0.68588	361304	54195600000	30
2020.07.29	0.68588	0.68738	0.68265	0.68363	383535	57530250000	30
2020.07.30	0.68398	0.68423	0.67578	0.67693	457015	68552250000	31
2020.07.31	0.67679	0.68307	0.67448	0.67988	509767	76465050000	37
2020.08.03	0.68050	0.68839	0.68050	0.68518	444723	66708450000	37
2020.08.04	0.68503	0.68671	0.68137	0.68550	402250	60337500000	32
2020.08.05	0.68550	0.68696	0.68244	0.68458	385076	57761400000	30
2020.08.06	0.68458	0.68618	0.68253	0.68343	434015	65102250000	30
2020.08.07	0.68314	0.68597	0.68072	0.68072	410081	61512150000	32
2020.08.10	0.68056	0.68639	0.68056	0.68563	272083	40812450000	30
2020.08.11	0.68563	0.69037	0.68486	0.68908	368512	55276800000	31
2020.08.12	0.68908	0.69008	0.68645	0.68828	381058	57158700000	37
2020.08.13	0.68828	0.68972	0.68640	0.68746	323139	48470850000	32
2020.08.14	0.68746	0.68882	0.68413	0.68427	281716	42257400000	30
2020.08.17	0.68556	0.68673	0.68481	0.68588	251954	37793100000	30
2020.08.18	0.68588	0.68849	0.68402	0.68608	316781	47517150000	30
2020.08.19	0.68608	0.69306	0.68508	0.69198	330018	49502700000	31
2020.08.20	0.69198	0.69261	0.68763	0.68804	360681	54102150000	33
2020.08.21	0.68804	0.69223	0.68738	0.69091	331952	49792800000	30
2020.08.24	0.69147	0.69344	0.68803	0.68968	269585	40437750000	30
2020.08.25	0.68973	0.68983	0.68712	0.68888	292912	43936800000	30
2020.08.26	0.68883	0.69147	0.68842	0.69078	279972	41995800000	31
2020.08.27	0.69078	0.69368	0.68906	0.69209	362857	54428550000	30
2020.08.28	0.69209	0.69293	0.68907	0.68964	377488	56623200000	30
2020.08.31	0.68960	0.69355	0.68907	0.69243	316526	47478900000	30
2020.09.01	0.69223	0.69682	0.69095	0.69588	376419	56462850000	32
2020.09.02	0.69588	0.69878	0.69503	0.69788	327876	49181400000	30
2020.09.03	0.69788	0.69882	0.69163	0.69253	362638	54395700000	30
2020.09.04	0.69253	0.69955	0.69170	0.69865	433198	64979700000	31
2020.09.07	0.69920	0.70000	0.69566	0.69889	328573	49285950000	37
2020.09.08	0.69889	0.70072	0.69313	0.69313	529574	79436100000	37
2020.09.09	0.69314	0.69466	0.69207	0.69388	448428	67264200000	37
2020.09.10	0.69388	0.69396	0.68812	0.69003	497471	74620650000	31
2020.09.11	0.69003	0.69172	0.68858	0.68903	407947	61192050000	37
2020.09.14	0.68871	0.69061	0.68747	0.68913	371975	55796250000	32
2020.09.15	0.68913	0.68983	0.68785	0.68848	395425	59313750000	37
2020.09.16	0.68848	0.69162	0.68703	0.68993	460692	69103800000	37
2020.09.17	0.68993	0.69094	0.68801	0.68953	500329	75049350000	33
2020.09.18	0.68948	0.69108	0.68872	0.68955	430772	64615800000	37
2020.09.21	0.68875	0.69190	0.68670	0.68703	481537	72230550000	37
2020.09.22	0.68703	0.69139	0.68603	0.69113	466569	69985350000	37
