<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.25	1.55869	1.55990	1.55508	1.55678	688549	103282350000	24
2020.09.28	1.55590	1.56276	1.55508	1.55912	678820	101823000000	24
2020.09.29	1.55912	1.57381	1.55869	1.57158	651215	97682250000	24
2020.09.30	1.57174	1.57381	1.55917	1.56045	767170	115075500000	24
2020.10.01	1.56053	1.56386	1.55784	1.56081	702629	105394350000	24
2020.10.02	1.56084	1.56246	1.55737	1.55894	766862	115029300000	24
2020.10.05	1.55729	1.56470	1.55604	1.56218	594881	89232150000	24
2020.10.06	1.56218	1.56555	1.56090	1.56175	710466	106569900000	24
2020.10.07	1.56175	1.56593	1.55862	1.55862	748531	112279650000	24
2020.10.08	1.55874	1.56064	1.55135	1.55148	574850	86227500000	24
2020.10.09	1.55145	1.55515	1.55018	1.55151	562868	84430200000	24
2020.10.12	1.55059	1.55228	1.54736	1.54856	697401	104610150000	24
2020.10.13	1.54867	1.55027	1.54033	1.54271	708976	106346400000	24
2020.10.14	1.54269	1.54668	1.53886	1.54304	626728	94009200000	24
2020.10.15	1.54368	1.55057	1.54303	1.54681	655984	98397600000	24
2020.10.16	1.54686	1.55089	1.54390	1.54518	572832	85924800000	24
2020.10.19	1.54539	1.55276	1.54250	1.55239	598157	89723550000	24
2020.10.20	1.55240	1.55838	1.55048	1.55163	565240	84786000000	24
2020.10.21	1.55165	1.55922	1.55048	1.55867	595756	89363400000	24
2020.10.22	1.55853	1.56033	1.55181	1.55200	577703	86655450000	24
2020.10.23	1.55200	1.55891	1.54993	1.55639	548057	82208550000	24
2020.10.26	1.55683	1.56289	1.55570	1.55900	565852	84877800000	24
2020.10.27	1.55899	1.56011	1.55306	1.55417	511743	76761450000	24
2020.10.28	1.55417	1.56556	1.55216	1.56452	665176	99776400000	24
2020.10.29	1.56452	1.56672	1.55371	1.55486	687705	103155750000	24
2020.10.30	1.55486	1.55870	1.54996	1.55076	697707	104656050000	24
2020.11.02	1.55071	1.55638	1.53806	1.53838	649381	97407150000	24
2020.11.03	1.53842	1.54288	1.53611	1.53912	605402	90810300000	24
2020.11.04	1.53912	1.54883	1.53539	1.53983	888184	133227600000	24
