<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.06	137.131	137.433	135.916	136.002	907920	136188000000	28
2020.10.07	136.002	136.982	135.870	136.798	872717	130907550000	28
2020.10.08	136.798	137.395	136.669	137.115	786926	118038900000	28
2020.10.09	137.115	137.824	136.775	137.652	777178	116576700000	23
2020.10.12	137.611	137.823	137.207	137.573	776080	116412000000	28
2020.10.13	137.573	137.763	136.360	136.399	841431	126214650000	28
2020.10.14	136.399	137.320	135.652	136.818	826608	123991200000	28
2020.10.15	136.815	137.161	135.752	136.117	887870	133180500000	28
2020.10.16	136.114	136.404	135.376	136.084	802774	120416100000	23
2020.10.19	135.823	137.236	135.823	136.478	825877	123881550000	28
2020.10.20	136.474	137.022	136.290	136.550	871609	130741350000	28
2020.10.21	136.550	137.654	136.322	137.447	887563	133134450000	28
2020.10.22	137.444	137.578	136.957	137.072	733754	110063100000	28
2020.10.23	137.072	137.368	136.355	136.540	742344	111351600000	23
2020.10.26	136.549	137.055	136.286	136.479	761195	114179250000	28
2020.10.27	136.487	136.579	136.077	136.254	724444	108666600000	28
2020.10.28	136.254	136.271	134.873	135.429	907553	136132950000	28
2020.10.29	135.428	135.939	134.633	135.183	896575	134486250000	28
2020.10.30	135.183	135.790	134.393	135.358	904172	135625800000	23
2020.11.02	135.051	135.422	134.862	135.159	784570	117685500000	28
2020.11.03	135.159	136.682	135.116	136.342	875947	131392050000	28
2020.11.04	136.343	137.372	135.357	135.670	1129036	169355400000	28
2020.11.05	135.670	136.298	135.068	135.982	980073	147010950000	28
2020.11.06	135.986	136.226	135.453	136.049	896398	134459700000	23
2020.11.09	135.936	138.902	135.723	138.679	1002752	150412800000	28
2020.11.10	138.679	139.761	138.151	139.652	989170	148375500000	28
2020.11.11	139.646	140.302	139.193	139.359	607609	91141350000	28
2020.11.12	139.364	139.423	137.733	137.810	909309	136396350000	28
2020.11.13	137.810	138.502	137.532	138.034	848873	127330950000	23
2020.11.16	137.823	138.854	137.654	137.915	790615	118592250000	28
2020.11.17	137.915	138.345	137.804	137.970	838584	125787600000	28
2020.11.18	137.965	138.203	137.673	137.693	798923	119838450000	28
2020.11.19	137.693	137.990	137.181	137.547	858336	128750400000	28
2020.11.20	137.548	138.045	137.407	137.876	816358	122453700000	23
2020.11.23	137.929	139.330	137.743	139.083	813553	122032950000	28
2020.11.24	139.151	139.825	138.951	139.461	882812	132421800000	28
2020.11.25	139.461	139.848	138.989	139.569	813144	121971600000	28
2020.11.26	139.562	139.789	138.916	139.197	739475	110921250000	28
2020.11.27	139.197	139.271	138.224	138.627	723652	108547800000	23
2020.11.30	138.683	139.454	138.321	138.905	895423	134313450000	28
2020.12.01	138.905	140.294	138.818	139.867	859257	128888550000	28
2020.12.02	139.900	140.437	138.881	139.464	914671	137200650000	28
2020.12.03	139.464	140.275	139.356	139.532	894933	134239950000	28
2020.12.04	139.532	140.695	139.431	139.919	865035	129755250000	23
2020.12.07	139.610	139.865	137.892	139.146	908538	136280700000	28
2020.12.08	139.146	139.357	138.396	139.054	880275	132041250000	28
2020.12.09	139.055	140.321	139.010	139.574	860832	128925900000	28
2020.12.10	139.574	139.777	138.375	138.525	939677	140951550000	28
2020.12.11	138.524	138.725	136.778	137.650	871817	130772550000	23
2020.12.14	138.901	139.425	138.255	138.545	868593	130288950000	28
2020.12.15	138.555	139.593	138.270	139.440	825539	123830850000	28
2020.12.16	139.435	140.051	139.137	139.717	844713	126706950000	28
2020.12.17	139.727	140.436	139.567	139.986	818362	122754300000	28
2020.12.18	139.986	140.314	139.310	139.923	833564	125034600000	23
2020.12.21	138.745	139.512	136.952	139.009	1039331	155899650000	28
2020.12.22	139.009	139.176	137.983	138.394	858842	128826300000	28
2020.12.23	138.382	140.298	138.296	139.637	919548	137932200000	28
2020.12.24	139.644	141.207	139.601	140.297	625153	93772950000	23
2020.12.28	140.155	140.562	139.469	139.504	753289	112993350000	28
2020.12.29	139.501	140.161	139.430	139.825	837273	125590950000	28
2020.12.30	139.825	140.659	139.663	140.542	905618	135842700000	28
2020.12.31	140.542	141.215	140.255	141.021	524181	78627150000	23
2021.01.04	140.658	141.297	139.679	139.913	631658	94748700000	28
2021.01.05	139.901	140.144	139.500	139.903	520953	78142950000	27
2021.01.06	139.903	140.562	139.751	140.176	724471	108670650000	28
2021.01.07	140.176	140.988	140.058	140.763	629441	94416150000	28
2021.01.08	140.719	141.367	140.656	141.015	639788	95968200000	23
2021.01.11	140.873	140.948	140.330	140.811	725069	108760350000	28
2021.01.12	140.811	142.013	140.609	141.745	842197	126329550000	28
2021.01.13	141.745	142.249	141.512	141.615	796326	119448900000	28
2021.01.14	141.615	142.226	141.598	142.039	852003	127800450000	28
2021.01.15	142.038	142.132	140.944	141.114	805090	120763500000	23
