<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.16	38.588	40.548	38.571	40.313	117659	352079160	34
2020.09.17	40.409	41.455	39.649	41.119	136375	408473800	36
2020.09.18	41.191	41.711	40.515	41.084	70168	209245344	35
2020.09.21	41.080	41.486	38.890	39.758	103411	309089000	32
2020.09.22	39.818	40.275	39.215	39.698	98344	293788917	34
2020.09.23	39.766	40.772	39.295	39.546	103975	310721600	32
2020.09.24	39.644	40.405	39.166	40.154	110460	330484600	30
2020.09.25	40.214	40.680	39.777	40.019	82702	246764984	35
2020.09.28	40.075	40.857	39.845	40.572	71775	213402180	36
2020.09.29	40.627	40.770	38.503	39.112	92541	275871798	37
2020.09.30	39.261	40.448	38.776	39.872	129546	387626000	37
2020.10.01	40.011	40.550	37.742	38.634	135919	406397400	36
2020.10.02	38.721	38.782	36.768	37.036	170237	509756200	33
2020.10.05	37.217	39.831	37.163	39.411	132965	397973200	37
2020.10.06	39.520	40.992	39.251	39.902	137521	411396999	37
2020.10.07	39.899	40.499	39.453	40.139	123535	369436800	34
2020.10.08	40.179	41.502	39.943	41.364	101120	301932200	35
2020.10.09	41.521	41.653	40.600	40.687	104270	311602200	34
2020.10.12	40.591	40.682	39.264	39.650	101534	303818696	36
2020.10.13	39.722	40.733	39.597	40.350	131571	394006800	37
2020.10.14	40.408	41.385	40.070	41.275	115363	345477160	36
2020.10.15	41.398	41.533	39.486	41.104	140232	420091999	33
2020.10.16	41.085	41.289	40.332	40.933	72913	217905200	34
2020.10.19	40.956	41.439	40.772	40.859	72269	215783744	34
2020.10.20	40.953	41.899	40.480	41.169	76822	229506800	34
2020.10.21	41.198	41.608	39.809	39.949	83084	248264200	34
2020.10.22	40.052	41.051	39.751	40.582	81139	242424799	36
2020.10.23	40.640	40.963	39.612	39.749	72149	215320600	35
2020.10.26	39.733	39.796	38.359	38.598	99375	297304399	34
2020.10.27	38.683	39.902	38.598	38.952	82536	246769797	36
2020.10.28	39.068	39.108	37.083	37.410	126083	377560392	37
2020.10.29	37.479	37.878	35.056	36.157	172683	517481400	33
2020.10.30	36.185	36.724	35.355	35.806	171018	512655800	30
2020.11.02	35.180	37.303	33.798	37.177	168740	505799720	33
2020.11.03	37.211	38.461	36.741	38.217	155391	465728600	36
2020.11.04	38.287	39.404	37.418	39.228	243466	730252800	36
2020.11.05	39.289	39.525	38.452	38.630	155288	465556000	38
2020.11.06	38.737	38.775	37.269	37.609	167208	501261000	31
2020.11.09	37.612	41.518	37.398	39.965	201230	603351200	36
2020.11.10	40.073	42.003	39.622	41.922	179247	537505600	41
2020.11.11	41.972	43.252	41.522	41.555	183709	550911400	38
2020.11.12	41.709	42.386	41.056	41.081	163541	360671000	39
2020.11.13	41.154	41.156	40.261	40.261	136923	273629984	30
2020.11.16	40.482	42.309	40.361	41.593	147850	295470800	39
2020.11.17	41.609	41.891	40.776	41.503	133373	266471200	51
2020.11.18	41.510	42.653	41.289	41.721	124561	248871200	52
2020.11.19	41.803	42.131	41.255	41.820	116315	232379200	52
2020.11.20	41.857	42.530	41.604	42.387	94593	188877576	68
2020.11.23	42.462	43.350	42.299	42.793	112385	224172400	63
2020.11.24	42.854	45.207	42.854	44.769	127454	254438000	63
2020.11.25	44.837	46.281	44.756	45.856	139765	279136400	50
2020.11.26	45.940	46.111	44.768	44.867	73635	146731440	30
2020.11.27	44.938	45.731	44.602	45.660	87905	175259199	49
2020.11.30	45.224	45.845	44.482	45.077	150113	299996872	48
2020.12.01	45.167	45.740	44.188	44.402	125859	251364000	45
2020.12.02	44.406	45.950	43.980	44.983	133894	267448400	46
2020.12.03	45.085	45.890	44.713	45.658	121266	242215200	43
2020.12.04	45.696	46.729	45.678	46.123	116061	231819592	46
2020.12.07	46.255	46.614	45.446	45.700	100781	201241360	49
2020.12.08	45.787	46.020	45.233	45.676	99676	199017200	50
2020.12.09	45.708	46.350	45.071	45.776	116422	230520400	0
2020.12.10	45.785	47.824	45.656	47.047	123120	245892000	45
2020.12.11	47.101	47.401	46.464	46.597	118842	237369600	48
2020.12.14	46.803	47.536	45.842	47.130	112113	223648784	45
2020.12.15	47.104	47.854	46.682	47.694	94050	187542000	46
2020.12.16	47.729	48.081	47.314	48.034	81659	162602800	47
2020.12.17	48.048	48.772	47.982	48.520	97515	194502000	47
2020.12.18	48.561	49.407	48.253	49.204	93422	186226104	44
2020.12.21	49.086	49.123	46.245	47.821	195756	391239600	45
2020.12.22	47.857	47.955	46.588	46.756	138348	276324960	45
2020.12.23	46.793	48.496	46.166	48.041	129754	259016398	43
2020.12.24	48.056	48.616	47.577	48.255	83970	167475599	49
2020.12.28	48.075	48.974	47.537	47.695	102971	205498000	49
2020.12.29	47.778	48.376	47.716	48.086	93955	187427192	51
2020.12.30	48.151	48.688	47.653	48.300	92196	183834000	49
2020.12.31	48.338	48.445	47.801	48.222	57669	114785904	50
2021.01.04	48.222	49.865	47.231	47.377	203042	405862000	48
2021.01.05	47.431	50.213	47.313	49.836	173304	346313600	47
2021.01.06	49.855	50.932	49.491	50.485	209636	419119600	48
2021.01.07	50.474	51.268	50.394	50.894	129320	258314800	47
2021.01.08	50.929	52.709	50.816	52.663	141684	283070399	47
2021.01.11	52.590	52.651	51.480	52.146	122238	244248867	46
2021.01.12	52.158	53.416	52.046	53.248	112122	223938000	48
2021.01.13	53.323	53.907	52.579	52.855	112493	224689576	49
2021.01.14	52.851	53.749	52.271	53.696	105070	209840632	43
2021.01.15	53.728	53.831	51.861	52.063	159589	318994400	47
2021.01.18	52.019	52.572	51.784	52.133	89927	179639200	49
2021.01.19	52.163	53.142	52.162	52.963	122344	244365200	48
2021.01.20	53.018	53.778	52.793	52.888	111602	222811600	41
2021.01.21	52.861	53.269	52.698	52.956	79138	157780400	42
2021.01.22	53.072	53.108	51.400	51.918	136508	272690622	30
2021.01.25	52.066	52.883	51.768	52.790	139837	279366800	50
2021.01.26	52.822	53.178	52.240	52.658	105980	211620400	47
2021.01.27	52.718	53.220	51.796	52.534	138159	275944640	48
2021.01.28	52.576	53.482	51.987	51.997	147169	294052400	45
2021.01.29	52.040	53.165	51.868	52.039	176692	353189600	48
2021.02.01	51.969	53.627	51.575	53.408	146616	293047199	47
2021.02.02	53.366	55.138	53.360	54.914	140348	280453600	49
2021.02.03	54.993	56.192	54.698	55.798	119661	238999176	48
2021.02.04	55.800	56.450	55.185	56.310	112608	224905200	49
2021.02.05	56.339	57.140	56.329	56.896	104808	209279928	44
2021.02.08	56.908	58.002	56.863	57.943	97162	193853598	45
2021.02.09	57.968	58.488	57.163	58.242	104719	209046800	46
2021.02.10	58.295	58.765	57.967	58.239	105192	209933952	48
2021.02.11	58.261	58.556	57.734	57.775	87494	174533590	48
2021.02.12	57.802	59.700	57.288	59.556	104650	208838000	44
2021.02.15	59.838	60.759	59.838	60.025	83589	166928399	48
2021.02.16	60.169	60.272	59.319	60.121	119764	239166800	46
2021.02.17	60.211	61.697	59.529	61.657	138461	276648400	46
2021.02.18	61.607	62.225	59.767	60.204	192584	384983192	42
2021.02.19	60.100	60.263	58.547	58.952	203583	407020800	41
2021.02.22	58.830	62.144	58.781	62.096	204002	407796400	42
2021.02.23	62.013	62.905	60.600	61.105	244248	488287200	43
2021.02.24	61.137	63.407	60.877	63.350	198294	396350392	45
2021.02.25	63.334	63.691	62.565	63.317	223799	447345200	46
2021.02.26	63.288	63.419	61.220	61.481	273307	546503600	46
2021.03.01	61.822	62.787	59.859	60.077	177825	355514400	11
2021.03.02	60.156	61.078	59.279	59.333	213450	426804000	49
2021.03.03	59.369	61.847	59.142	60.910	201206	402233192	44
2021.03.04	60.961	64.698	60.405	63.860	294502	588929600	43
2021.03.05	63.880	66.264	63.652	66.127	264122	528169600	49
2021.03.08	66.854	67.831	64.458	64.546	229576	459039120	44
2021.03.09	64.665	65.875	63.603	63.746	209314	418442360	43
2021.03.10	63.824	64.884	63.071	64.606	196021	391818800	49
2021.03.11	64.630	66.150	64.472	65.825	151690	302977896	48
2021.03.12	65.913	66.181	65.370	65.530	135550	270748400	46
2021.03.15	65.607	66.406	64.178	65.246	153916	307467200	45
2021.03.16	65.322	65.442	63.842	64.953	132422	264385104	41
2021.03.17	64.897	65.370	63.613	64.399	137860	275213152	42
2021.03.18	64.396	64.840	58.274	59.536	234666	469040384	41
2021.03.19	59.605	61.749	58.984	61.425	268418	536664400	43
2021.03.22	61.522	61.989	60.296	61.229	196202	392126782	42
2021.03.23	61.200	61.305	57.217	57.345	246180	492023688	43
2021.03.24	57.387	61.300	57.281	60.790	236632	473043192	42
2021.03.25	60.771	60.828	57.418	58.290	251128	502042400	45
2021.03.26	58.410	61.322	58.302	60.692	196333	392346756	30
2021.03.29	60.808	61.730	59.391	61.544	236299	472402384	42
2021.03.30	61.776	62.214	59.920	60.343	200008	399732791	49
2021.03.31	60.414	61.144	58.849	59.396	176943	353553600	44
2021.04.01	59.435	61.717	58.870	61.231	223904	447522400	43
2021.04.05	61.144	61.382	57.634	58.755	150158	299799984	41
2021.04.06	58.806	60.866	58.610	59.180	171643	342907920	46
2021.04.07	59.284	60.033	58.131	59.534	165296	330093801	35
2021.04.08	59.518	59.905	58.823	59.743	139021	277546160	37
2021.04.09	59.759	59.921	59.107	59.344	109451	218384298	38
2021.04.12	59.374	60.763	58.745	59.613	184364	368244368	31
2021.04.13	59.689	60.605	59.654	60.443	115968	231348812	35
2021.04.14	60.480	63.480	60.412	62.760	124134	247705804	36
2021.04.15	62.871	63.595	62.589	63.333	103938	207339924	36
2021.04.16	63.357	63.908	62.862	63.064	126386	252236231	36
2021.04.19	63.017	63.662	62.646	63.476	121180	242002400	36
2021.04.20	63.491	64.336	61.462	62.345	173201	346156400	32
2021.04.21	62.392	62.520	60.835	61.023	176882	353537200	36
2021.04.22	61.103	61.830	60.580	61.580	164908	329609593	36
2021.04.23	61.613	62.369	61.202	61.980	136898	273532720	39
2021.04.26	62.038	62.241	60.611	61.884	157479	314769203	39
2021.04.27	61.902	63.218	61.852	62.943	133978	267738800	36
2021.04.28	62.964	64.435	62.598	63.545	139528	278793176	31
2021.04.29	63.626	65.376	63.571	64.759	143658	287113200	38
2021.04.30	64.802	64.861	63.025	63.399	139407	278574000	36
2021.05.03	63.496	64.600	62.855	64.408	113496	226735200	37
2021.05.04	64.419	66.128	64.227	66.041	137057	273839200	38
2021.05.05	66.178	66.680	64.878	65.223	133295	266326640	38
2021.05.06	65.242	65.920	64.465	64.791	95675	191097280	32
2021.05.07	64.851	65.186	63.872	64.764	135438	270616392	37
2021.05.10	65.374	65.723	63.932	64.831	140476	280663992	36
2021.05.11	64.910	65.454	63.690	65.383	157455	314662768	36
2021.05.12	65.449	66.606	64.949	65.682	167722	335199040	36
2021.05.13	65.784	65.804	63.097	63.740	173548	346883600	36
2021.05.14	63.795	65.536	63.335	65.438	126021	251784000	32
2021.05.17	65.424	66.392	64.817	66.329	111724	223084364	32
2021.05.18	66.310	66.982	64.105	65.207	149688	298965528	34
2021.05.19	65.278	65.308	61.927	63.283	212372	424470300	36
2021.05.20	63.308	63.895	61.632	61.733	179369	358394695	32
2021.05.21	61.853	63.998	61.504	63.765	159145	318002700	39
2021.05.24	63.709	66.054	63.562	65.924	142572	284902200	36
2021.05.25	65.916	66.400	65.309	65.873	145325	290362700	36
2021.05.26	65.893	66.316	65.157	66.021	128282	256172490	38
2021.05.27	66.052	66.803	65.363	66.731	113116	225844600	39
2021.05.28	66.751	67.395	66.061	66.511	122045	243740300	30
2021.05.31	66.523	67.289	66.288	66.754	61357	122258893	39
2021.06.01	66.885	68.746	66.772	67.858	158481	316617290	34
2021.06.02	67.870	68.856	67.663	68.629	110474	220537169	35
2021.06.03	68.656	69.256	68.049	68.759	128369	256291810	33
2021.06.04	68.766	69.588	68.184	69.216	105715	210993200	41
2021.06.07	69.262	69.824	68.764	69.048	106247	212183300	38
2021.06.08	69.128	70.110	68.326	69.855	122118	243875837	33
2021.06.09	69.827	70.458	69.312	69.576	118162	235983176	38
2021.06.10	69.609	70.477	68.521	69.882	129050	257734765	38
2021.06.11	69.936	70.905	69.483	70.530	121285	242238465	34
2021.06.14	70.479	71.431	70.453	70.901	92536	184542897	37
2021.06.15	70.873	72.205	70.546	72.153	113567	226775181	35
2021.06.16	72.133	72.723	71.380	71.408	132291	264246568	31
2021.06.17	71.439	72.071	69.532	70.710	156113	311929236	34
2021.06.18	70.691	71.754	69.815	71.013	154821	309309860	33
2021.06.21	71.057	73.125	70.670	72.914	172938	345641641	33
2021.06.22	72.827	73.273	72.298	72.909	148250	296107362	35
2021.06.23	72.716	74.030	72.622	73.061	121755	242991199	36
2021.06.24	73.039	73.381	72.122	73.110	109435	217860588	38
2021.06.25	73.065	73.908	72.617	73.724	118733	237029961	36
2021.06.28	73.736	74.144	72.342	72.461	119021	237410511	36
2021.06.29	72.433	73.464	71.660	73.095	114658	228693195	38
2021.06.30	73.114	73.789	72.456	73.066	130130	259651108	34
2021.07.01	73.106	75.676	72.978	74.438	177620	354689675	33
2021.07.02	74.465	75.044	73.900	74.626	132715	264871943	33
2021.07.05	74.714	75.799	74.260	75.679	71522	142612376	37
2021.07.06	75.732	76.382	72.422	73.261	182606	364874299	35
2021.07.07	73.242	74.290	70.602	71.607	181661	362998279	34
2021.07.08	71.732	72.672	70.259	72.633	181919	363515521	35
2021.07.09	72.641	74.116	72.100	73.994	120367	240376028	33
2021.07.12	74.037	74.246	72.537	73.571	127985	255414807	35
2021.07.13	73.604	74.927	73.112	74.654	107534	214336798	31
2021.07.14	74.537	74.895	71.726	72.421	148511	296453897	31
2021.07.15	72.388	72.463	70.986	71.138	142423	284309094	32
2021.07.16	71.091	71.978	70.113	71.106	152633	304791408	31
2021.07.19	71.190	71.304	65.485	66.430	260004	519794765	34
2021.07.20	66.485	67.491	64.957	66.289	234994	469714923	32
2021.07.21	66.347	70.350	66.347	70.043	172970	345539597	31
2021.07.22	70.033	71.831	69.674	71.504	159877	319270148	34
2021.07.23	71.571	71.974	71.190	71.940	119271	238021796	36
2021.07.26	71.893	72.185	70.348	71.965	152864	305439386	37
2021.07.27	71.984	72.109	70.902	71.654	152298	304299570	35
2021.07.28	71.649	72.343	71.470	72.089	133028	265771300	38
2021.07.29	72.117	73.369	71.978	73.079	101512	202674286	32
2021.07.30	73.069	73.866	72.606	73.349	105742	211152493	30
2021.08.02	73.442	73.515	70.219	71.099	156442	312652243	31
2021.08.03	71.171	71.558	68.864	69.930	159852	319407593	34
2021.08.04	70.102	70.483	67.642	67.748	157878	315507315	32
2021.08.05	67.793	69.081	67.338	68.815	135488	270722493	35
2021.08.06	68.872	69.944	67.655	67.700	138660	277057204	39
2021.08.09	67.073	67.397	65.012	66.609	180232	360020621	36
2021.08.10	66.612	68.688	66.332	68.260	130309	260049046	36
2021.08.11	68.303	69.200	66.475	69.140	156363	312127952	31
2021.08.12	69.135	69.403	68.241	68.695	110837	221013579	37
2021.08.13	68.721	68.985	67.547	67.764	107563	214535450	35
2021.08.16	67.740	68.015	65.511	67.178	158253	316257679	35
2021.08.17	67.172	67.440	66.075	66.230	139308	278282740	32
2021.08.18	66.306	67.192	64.133	64.196	177086	353927600	35
2021.08.19	64.350	64.516	62.363	63.607	257473	514789073	31
2021.08.20	63.580	63.952	61.741	61.772	185977	371766800	33
2021.08.23	61.716	65.905	61.705	65.432	172509	344842500	33
2021.08.24	65.408	67.700	65.321	67.526	139476	278716700	37
2021.08.25	67.479	68.426	66.826	67.852	142300	284377105	36
2021.08.26	67.908	68.170	66.893	67.604	163864	327484760	35
2021.08.27	67.652	68.887	67.369	68.518	129642	259048700	33
2021.08.30	69.288	69.473	67.591	68.961	141526	282833502	40
