Local time,Open,High,Low,Close,Volume
16.09.2019 23:00:00.000 GMT+0200,27111.469,27127.470,26978.169,27107.870,13.648000000000001
17.09.2019 23:00:00.000 GMT+0200,27110.169,27176.170,26898.669,27141.670,11.947799999999999
18.09.2019 23:00:00.000 GMT+0200,27162.969,27267.670,26990.569,27085.169,7.8343
19.09.2019 23:00:00.000 GMT+0200,27080.969,27188.670,26902.169,26908.169,14.229700000000001
20.09.2019 23:00:00.000 GMT+0200,26908.169,26908.169,26908.169,26908.169,0
21.09.2019 23:00:00.000 GMT+0200,26908.169,26908.169,26908.169,26908.169,0
22.09.2019 23:00:00.000 GMT+0200,27007.969,27060.470,26819.170,26981.669,15.5279
23.09.2019 23:00:00.000 GMT+0200,27027.470,27119.469,26703.670,26852.170,18.1185
24.09.2019 23:00:00.000 GMT+0200,26862.969,27026.670,26732.070,26977.669,20.7535
25.09.2019 23:00:00.000 GMT+0200,26983.469,27060.569,26803.169,26911.169,17.9817
26.09.2019 23:00:00.000 GMT+0200,26914.969,27011.570,26713.669,26820.669,20.193099999999998
27.09.2019 23:00:00.000 GMT+0200,26820.669,26820.669,26820.669,26820.669,0
28.09.2019 23:00:00.000 GMT+0200,26820.669,26820.669,26820.669,26820.669,0
29.09.2019 23:00:00.000 GMT+0200,26946.470,26998.370,26829.569,26987.669,16.1549
30.09.2019 23:00:00.000 GMT+0200,26979.470,27070.070,26550.969,26558.970,17.8717
01.10.2019 23:00:00.000 GMT+0200,26592.770,26650.770,25967.669,26024.669,19.6115
02.10.2019 23:00:00.000 GMT+0200,26039.470,26224.670,25740.169,26221.170,27.360299999999995
03.10.2019 23:00:00.000 GMT+0200,26210.969,26590.670,26101.069,26557.169,26.939099999999996
04.10.2019 23:00:00.000 GMT+0200,26557.169,26557.169,26557.169,26557.169,0
05.10.2019 23:00:00.000 GMT+0200,26557.169,26557.169,26557.169,26557.169,0
06.10.2019 23:00:00.000 GMT+0200,26395.970,26656.170,26391.470,26482.170,24.657799999999995
07.10.2019 23:00:00.000 GMT+0200,26459.969,26590.470,26135.669,26179.169,31.6445
08.10.2019 23:00:00.000 GMT+0200,26180.469,26438.569,26123.469,26353.669,23.1956
09.10.2019 23:00:00.000 GMT+0200,26361.970,26604.670,26022.969,26532.169,27.2416
10.10.2019 23:00:00.000 GMT+0200,26603.969,27013.670,26540.970,26814.670,18.629199999999997
11.10.2019 23:00:00.000 GMT+0200,26814.670,26814.670,26814.670,26814.670,0
12.10.2019 23:00:00.000 GMT+0200,26814.670,26814.670,26814.670,26814.670,0
13.10.2019 23:00:00.000 GMT+0200,26805.970,26933.970,26677.570,26792.169,15.633
14.10.2019 23:00:00.000 GMT+0200,26796.470,27123.670,26793.970,27045.170,16.5046
15.10.2019 23:00:00.000 GMT+0200,27038.969,27058.669,26933.070,26978.169,17.387500000000003
16.10.2019 23:00:00.000 GMT+0200,26960.970,27124.570,26913.469,27039.169,17.4412
17.10.2019 23:00:00.000 GMT+0200,27031.470,27061.069,26763.669,26790.169,17.447700000000005
18.10.2019 23:00:00.000 GMT+0200,26790.169,26790.169,26790.169,26790.169,0
19.10.2019 23:00:00.000 GMT+0200,26790.169,26790.169,26790.169,26790.169,0
20.10.2019 23:00:00.000 GMT+0200,26767.969,26874.069,26743.669,26833.170,16.152400000000004
21.10.2019 23:00:00.000 GMT+0200,26839.470,26945.000,26781.169,26802.170,17.540899999999997
22.10.2019 23:00:00.000 GMT+0200,26788.969,26898.500,26630.070,26844.670,19.9027
23.10.2019 23:00:00.000 GMT+0200,26860.970,26916.169,26712.669,26829.169,18.167299999999997
24.10.2019 23:00:00.000 GMT+0200,26813.969,27017.669,26760.069,26950.669,15.1907
25.10.2019 23:00:00.000 GMT+0200,26950.669,26950.669,26950.669,26950.669,0
26.10.2019 23:00:00.000 GMT+0200,26950.669,26950.669,26950.669,26950.669,0
27.10.2019 22:00:00.000 GMT+0100,26990.469,27168.170,26972.970,27098.669,13.4282
28.10.2019 22:00:00.000 GMT+0100,27098.470,27159.670,27017.070,27093.170,13.668600000000001
29.10.2019 22:00:00.000 GMT+0100,27104.469,27203.670,26994.670,27190.670,13.9197
30.10.2019 22:00:00.000 GMT+0100,27233.470,27234.469,26911.669,27055.169,13.906400000000001
31.10.2019 22:00:00.000 GMT+0100,27053.970,27342.670,27025.469,27323.669,13.4121
01.11.2019 22:00:00.000 GMT+0100,27323.669,27323.669,27323.669,27323.669,0
02.11.2019 22:00:00.000 GMT+0100,27323.669,27323.669,27323.669,27323.669,0
03.11.2019 23:00:00.000 GMT+0100,27356.969,27513.669,27341.970,27444.669,16.7622
04.11.2019 23:00:00.000 GMT+0100,27462.469,27558.670,27430.469,27485.670,11.2565
05.11.2019 23:00:00.000 GMT+0100,27486.969,27534.070,27407.670,27497.670,7.3778
06.11.2019 23:00:00.000 GMT+0100,27483.470,27774.670,27423.970,27707.670,8.5886
07.11.2019 23:00:00.000 GMT+0100,27709.970,27742.470,27573.670,27662.670,7.8770999999999995
08.11.2019 23:00:00.000 GMT+0100,27662.670,27662.670,27662.670,27662.670,0
09.11.2019 23:00:00.000 GMT+0100,27662.670,27662.670,27662.670,27662.670,0
10.11.2019 23:00:00.000 GMT+0100,27673.469,27712.670,27504.170,27700.170,7.0314000000000005
11.11.2019 23:00:00.000 GMT+0100,27697.469,27770.670,27635.669,27702.670,8.0567
12.11.2019 23:00:00.000 GMT+0100,27698.470,27806.670,27561.069,27801.670,8.678899999999999
13.11.2019 23:00:00.000 GMT+0100,27804.470,27823.470,27673.670,27787.169,17.823
14.11.2019 23:00:00.000 GMT+0100,27775.470,27999.670,27765.060,27978.669,20.76799999999999
15.11.2019 23:00:00.000 GMT+0100,27978.669,27978.669,27978.669,27978.669,0
16.11.2019 23:00:00.000 GMT+0100,27978.669,27978.669,27978.669,27978.669,0
17.11.2019 23:00:00.000 GMT+0100,27983.470,28086.969,27954.969,28039.669,22.248300000000004
18.11.2019 23:00:00.000 GMT+0100,28042.969,28159.069,27892.669,27926.170,23.174
19.11.2019 23:00:00.000 GMT+0100,27904.969,27905.970,27674.170,27831.170,31.950499999999995
20.11.2019 23:00:00.000 GMT+0100,27723.970,27865.570,27673.469,27770.169,36.51610000000001
21.11.2019 23:00:00.000 GMT+0100,27771.470,27895.169,27744.470,27888.670,24.9491
22.11.2019 23:00:00.000 GMT+0100,27888.670,27888.670,27888.670,27888.670,0
23.11.2019 23:00:00.000 GMT+0100,27888.670,27888.670,27888.670,27888.670,0
24.11.2019 23:00:00.000 GMT+0100,27949.470,28066.670,27925.470,28060.670,14.959900000000003
25.11.2019 23:00:00.000 GMT+0100,28051.469,28170.470,28022.069,28157.669,22.0502
26.11.2019 23:00:00.000 GMT+0100,28139.469,28191.070,28077.669,28171.170,16.633300000000002
27.11.2019 23:00:00.000 GMT+0100,28177.969,28178.969,28069.570,28131.670,9.699800000000002
28.11.2019 23:00:00.000 GMT+0100,28119.469,28126.469,28047.169,28070.170,15.0366
29.11.2019 23:00:00.000 GMT+0100,28070.170,28070.170,28070.170,28070.170,0
30.11.2019 23:00:00.000 GMT+0100,28070.170,28070.170,28070.170,28070.170,0
01.12.2019 23:00:00.000 GMT+0100,28100.969,28201.070,27785.169,27796.170,28.700299999999995
02.12.2019 23:00:00.000 GMT+0100,27786.469,27852.469,27321.670,27497.669,36.300399999999996
03.12.2019 23:00:00.000 GMT+0100,27482.970,27728.669,27397.470,27648.670,29.1856
04.12.2019 23:00:00.000 GMT+0100,27639.969,27772.070,27557.669,27678.170,24.807900000000004
05.12.2019 23:00:00.000 GMT+0100,27679.469,28035.170,27669.970,28011.670,12.618599999999999
06.12.2019 23:00:00.000 GMT+0100,28011.670,28011.670,28011.670,28011.670,0
07.12.2019 23:00:00.000 GMT+0100,28011.670,28011.670,28011.670,28011.670,0
08.12.2019 23:00:00.000 GMT+0100,28034.970,28035.470,27877.169,27889.670,9.5635
09.12.2019 23:00:00.000 GMT+0100,27882.470,27948.670,27713.070,27912.169,17.117700000000003
10.12.2019 23:00:00.000 GMT+0100,27908.470,27970.069,27794.670,27915.669,22.733
11.12.2019 23:00:00.000 GMT+0100,27918.969,28221.170,27848.069,28126.670,29.8162
12.12.2019 23:00:00.000 GMT+0100,28193.470,28285.669,28026.669,28154.669,23.1844
13.12.2019 23:00:00.000 GMT+0100,28154.669,28154.669,28154.669,28154.669,0
14.12.2019 23:00:00.000 GMT+0100,28154.669,28154.669,28154.669,28154.669,0
15.12.2019 23:00:00.000 GMT+0100,28182.470,28338.670,28144.469,28249.169,11.804699999999999
16.12.2019 23:00:00.000 GMT+0100,28225.470,28327.670,28163.069,28265.669,18.399199999999997
17.12.2019 23:00:00.000 GMT+0100,28246.469,28316.670,28231.669,28261.170,12.020199999999999
18.12.2019 23:00:00.000 GMT+0100,28265.469,28388.670,28233.469,28384.500,10.0269
19.12.2019 23:00:00.000 GMT+0100,28392.469,28518.670,28360.470,28472.670,12.787
20.12.2019 23:00:00.000 GMT+0100,28472.670,28472.670,28472.670,28472.670,0
21.12.2019 23:00:00.000 GMT+0100,28472.670,28472.670,28472.670,28472.670,0
22.12.2019 23:00:00.000 GMT+0100,28474.469,28580.170,28468.469,28552.170,12.072500000000002
23.12.2019 23:00:00.000 GMT+0100,28564.970,28589.069,28501.670,28511.669,7.269299999999999
24.12.2019 23:00:00.000 GMT+0100,28511.669,28511.669,28511.669,28511.669,0
25.12.2019 23:00:00.000 GMT+0100,28523.470,28635.670,28512.470,28631.670,9.945599999999999
26.12.2019 23:00:00.000 GMT+0100,28612.970,28731.880,28607.470,28619.490,10.3721
27.12.2019 23:00:00.000 GMT+0100,28619.490,28619.490,28619.490,28619.490,0
28.12.2019 23:00:00.000 GMT+0100,28619.490,28619.490,28619.490,28619.490,0
29.12.2019 23:00:00.000 GMT+0100,28651.260,28669.850,28422.960,28462.430,14.976899999999999
30.12.2019 23:00:00.000 GMT+0100,28460.780,28570.490,28366.450,28567.700,10.022700000000002
31.12.2019 23:00:00.000 GMT+0100,28567.700,28567.700,28567.700,28567.700,0
01.01.2020 23:00:00.000 GMT+0100,28573.500,28887.930,28557.290,28876.900,11.317499999999999
02.01.2020 23:00:00.000 GMT+0100,28890.730,28919.250,28460.310,28633.970,36.455600000000004
03.01.2020 23:00:00.000 GMT+0100,28633.970,28633.970,28633.970,28633.970,0
04.01.2020 23:00:00.000 GMT+0100,28633.970,28633.970,28633.970,28633.970,0
05.01.2020 23:00:00.000 GMT+0100,28488.210,28733.000,28382.830,28676.920,27.1912
06.01.2020 23:00:00.000 GMT+0100,28664.210,28768.300,28552.490,28560.440,26.677500000000002
07.01.2020 23:00:00.000 GMT+0100,28524.200,28865.410,28119.700,28802.480,51.588200000000015
08.01.2020 23:00:00.000 GMT+0100,28804.770,28984.700,28772.700,28961.970,23.706200000000003
09.01.2020 23:00:00.000 GMT+0100,28962.000,29055.230,28785.960,28811.450,20.497600000000002
10.01.2020 23:00:00.000 GMT+0100,28811.450,28811.450,28811.450,28811.450,0
11.01.2020 23:00:00.000 GMT+0100,28811.450,28811.450,28811.450,28811.450,0
12.01.2020 23:00:00.000 GMT+0100,28818.760,28939.900,28812.430,28906.480,17.647299999999998
13.01.2020 23:00:00.000 GMT+0100,28909.220,29052.450,28772.810,28971.930,25.2444
14.01.2020 23:00:00.000 GMT+0100,28971.250,29129.400,28876.200,29065.500,23.7098
15.01.2020 23:00:00.000 GMT+0100,29073.240,29307.970,29069.290,29286.000,17.418100000000003
16.01.2020 23:00:00.000 GMT+0100,29289.210,29400.900,29281.800,29312.700,19.2053
17.01.2020 23:00:00.000 GMT+0100,29312.700,29312.700,29312.700,29312.700,0
18.01.2020 23:00:00.000 GMT+0100,29312.700,29312.700,29312.700,29312.700,0
19.01.2020 23:00:00.000 GMT+0100,29314.760,29352.300,29263.830,29332.980,8.335400000000002
20.01.2020 23:00:00.000 GMT+0100,29332.240,29336.500,29147.400,29215.980,29.9982
21.01.2020 23:00:00.000 GMT+0100,29216.780,29345.500,29169.700,29181.700,11.5569
22.01.2020 23:00:00.000 GMT+0100,29142.740,29192.490,28961.500,29166.000,14.373700000000001
23.01.2020 23:00:00.000 GMT+0100,29169.000,29283.490,28840.420,28976.940,20.311200000000003
24.01.2020 23:00:00.000 GMT+0100,28976.940,28976.940,28976.940,28976.940,0
25.01.2020 23:00:00.000 GMT+0100,28976.940,28976.940,28976.940,28976.940,0
26.01.2020 23:00:00.000 GMT+0100,28735.780,28774.300,28450.480,28522.000,40.108200000000004
27.01.2020 23:00:00.000 GMT+0100,28516.230,28823.700,28513.000,28746.440,20.985899999999997
28.01.2020 23:00:00.000 GMT+0100,28785.780,28932.490,28706.300,28753.990,16.9684
29.01.2020 23:00:00.000 GMT+0100,28758.710,28895.470,28479.300,28847.950,26.377
30.01.2020 23:00:00.000 GMT+0100,28875.000,28932.500,28160.490,28294.000,27.493900000000004
31.01.2020 23:00:00.000 GMT+0100,28294.000,28294.000,28294.000,28294.000,0
01.02.2020 23:00:00.000 GMT+0100,28294.000,28294.000,28294.000,28294.000,0
02.02.2020 23:00:00.000 GMT+0100,28228.000,28631.700,28194.240,28420.980,26.671200000000002
03.02.2020 23:00:00.000 GMT+0100,28410.280,28903.970,28340.000,28847.700,22.0805
04.02.2020 23:00:00.000 GMT+0100,28850.770,29310.000,28749.200,29300.460,25.919700000000002
05.02.2020 23:00:00.000 GMT+0100,29314.300,29528.300,29245.200,29389.980,22.5385
06.02.2020 23:00:00.000 GMT+0100,29405.290,29415.280,29055.450,29095.470,24.4434
07.02.2020 23:00:00.000 GMT+0100,29095.470,29095.470,29095.470,29095.470,0
08.02.2020 23:00:00.000 GMT+0100,29095.470,29095.470,29095.470,29095.470,0
09.02.2020 23:00:00.000 GMT+0100,29060.730,29293.500,28892.500,29286.990,30.898500000000002
10.02.2020 23:00:00.000 GMT+0100,29270.300,29437.850,29209.430,29276.490,25.8942
11.02.2020 23:00:00.000 GMT+0100,29302.780,29574.490,29254.300,29567.500,20.106400000000004
12.02.2020 23:00:00.000 GMT+0100,29542.290,29559.300,29263.900,29456.430,35.0984
13.02.2020 23:00:00.000 GMT+0100,29458.260,29532.780,29280.470,29411.000,25.035500000000003
14.02.2020 23:00:00.000 GMT+0100,29411.000,29411.000,29411.000,29411.000,0
15.02.2020 23:00:00.000 GMT+0100,29411.000,29411.000,29411.000,29411.000,0
16.02.2020 23:00:00.000 GMT+0100,29423.770,29488.500,29408.770,29468.900,7.349399999999998
17.02.2020 23:00:00.000 GMT+0100,29364.260,29386.760,29113.490,29230.940,27.556700000000003
18.02.2020 23:00:00.000 GMT+0100,29247.200,29409.500,29244.300,29343.980,17.879999999999995
19.02.2020 23:00:00.000 GMT+0100,29381.250,29444.750,28949.200,29186.900,29.899600000000003
20.02.2020 23:00:00.000 GMT+0100,29169.250,29189.720,28888.500,29004.700,46.0272
21.02.2020 23:00:00.000 GMT+0100,29004.700,29004.700,29004.700,29004.700,0
22.02.2020 23:00:00.000 GMT+0100,29004.700,29004.700,29004.700,29004.700,0
23.02.2020 23:00:00.000 GMT+0100,28740.220,28763.240,27905.490,27980.400,61.62239999999999
24.02.2020 23:00:00.000 GMT+0100,27947.220,28247.000,26994.430,27144.200,72.77379999999998
25.02.2020 23:00:00.000 GMT+0100,27190.250,27539.420,26710.800,26927.500,90.4909
26.02.2020 23:00:00.000 GMT+0100,26836.230,26989.280,25545.420,25571.450,103.409
27.02.2020 23:00:00.000 GMT+0100,25512.770,25774.800,24685.410,25545.700,109.21620000000003
28.02.2020 23:00:00.000 GMT+0100,25545.700,25545.700,25545.700,25545.700,0
29.02.2020 23:00:00.000 GMT+0100,25545.700,25545.700,25545.700,25545.700,0
01.03.2020 23:00:00.000 GMT+0100,25124.250,26725.200,24863.280,26463.400,108.65899999999999
02.03.2020 23:00:00.000 GMT+0100,26579.250,27075.470,25703.950,25892.490,106.8997
03.03.2020 23:00:00.000 GMT+0100,25814.730,27094.000,25724.260,26979.490,81.7416
04.03.2020 23:00:00.000 GMT+0100,26942.000,26993.230,25940.940,26091.970,84.9986
05.03.2020 23:00:00.000 GMT+0100,26175.770,26303.730,25216.330,25818.440,104.31130000000002
06.03.2020 23:00:00.000 GMT+0100,25818.440,25818.440,25818.440,25818.440,0
07.03.2020 23:00:00.000 GMT+0100,25818.440,25818.440,25818.440,25818.440,0
08.03.2020 22:00:00.000 GMT+0100,25214.730,25241.000,23571.920,23930.920,58.10869999999999
09.03.2020 22:00:00.000 GMT+0100,23773.770,25055.970,23461.790,24874.410,106.23499999999999
10.03.2020 22:00:00.000 GMT+0100,24896.780,24909.230,23321.460,23592.930,93.8931
11.03.2020 22:00:00.000 GMT+0100,23558.740,23869.300,20986.950,21118.900,65.74009999999998
12.03.2020 22:00:00.000 GMT+0100,20880.200,23173.990,20404.290,23056.920,68.73970000000001
13.03.2020 22:00:00.000 GMT+0100,23056.920,23056.920,23056.920,23056.920,0
14.03.2020 22:00:00.000 GMT+0100,23056.920,23056.920,23056.920,23056.920,0
15.03.2020 22:00:00.000 GMT+0100,22770.770,22793.000,20083.990,20429.960,43.059000000000005
16.03.2020 22:00:00.000 GMT+0100,20402.730,21376.940,19881.490,20965.490,67.12179999999998
17.03.2020 22:00:00.000 GMT+0100,20900.760,20971.800,18898.520,19994.100,55.11259999999999
18.03.2020 22:00:00.000 GMT+0100,20001.800,20516.270,18963.200,19988.300,56.68189999999999
19.03.2020 22:00:00.000 GMT+0100,19725.000,21014.170,19094.050,19162.530,4.7125
20.03.2020 22:00:00.000 GMT+0100,19162.530,19162.530,19162.530,19162.530,0
21.03.2020 22:00:00.000 GMT+0100,19162.530,19162.530,19162.530,19162.530,0
22.03.2020 22:00:00.000 GMT+0100,18379.270,19921.180,18165.790,18640.030,45.7771
23.03.2020 22:00:00.000 GMT+0100,18741.700,20749.530,18724.300,20709.600,78.87929999999999
24.03.2020 22:00:00.000 GMT+0100,20799.780,22023.100,20403.260,21152.070,32.6481
25.03.2020 22:00:00.000 GMT+0100,21223.260,22574.550,20646.630,22492.590,87.4935
26.03.2020 22:00:00.000 GMT+0100,22615.700,22653.200,21455.030,21599.050,72.3058
27.03.2020 22:00:00.000 GMT+0100,21599.050,21599.050,21599.050,21599.050,0
28.03.2020 22:00:00.000 GMT+0100,21599.050,21599.050,21599.050,21599.050,0
29.03.2020 23:00:00.000 GMT+0200,20972.730,22375.010,20972.730,22320.600,61.97060000000001
30.03.2020 23:00:00.000 GMT+0200,22324.290,22529.200,21820.060,21829.590,69.3608
31.03.2020 23:00:00.000 GMT+0200,21824.720,21829.740,20785.200,20869.900,38.0355
01.04.2020 23:00:00.000 GMT+0200,20969.290,21496.610,20628.290,21402.190,37.0437
02.04.2020 23:00:00.000 GMT+0200,21410.720,21472.220,20865.620,21069.620,38.7646
03.04.2020 23:00:00.000 GMT+0200,21069.620,21069.620,21069.620,21069.620,0
04.04.2020 23:00:00.000 GMT+0200,21069.620,21069.620,21069.620,21069.620,0
05.04.2020 23:00:00.000 GMT+0200,21128.710,22781.200,21128.710,22609.660,48.6733
06.04.2020 23:00:00.000 GMT+0200,22596.500,23593.100,22418.200,22626.150,88.30460000000001
07.04.2020 23:00:00.000 GMT+0200,22573.730,23510.180,22363.780,23368.670,80.5473
08.04.2020 23:00:00.000 GMT+0200,23405.770,24009.200,23143.270,23736.900,34.15989999999999
09.04.2020 23:00:00.000 GMT+0200,23736.900,23736.900,23736.900,23736.900,0
10.04.2020 23:00:00.000 GMT+0200,23736.900,23736.900,23736.900,23736.900,0
11.04.2020 23:00:00.000 GMT+0200,23736.900,23736.900,23736.900,23736.900,0
12.04.2020 23:00:00.000 GMT+0200,23913.270,23922.500,23089.120,23432.700,3.8771000000000004
13.04.2020 23:00:00.000 GMT+0200,23446.230,24036.640,23367.740,24001.180,4.119599999999999
14.04.2020 23:00:00.000 GMT+0200,24066.270,24067.800,23230.170,23518.690,4.6291
15.04.2020 23:00:00.000 GMT+0200,23457.740,23784.250,23207.640,23532.400,25.212600000000002
16.04.2020 23:00:00.000 GMT+0200,24251.300,24442.290,23816.190,24272.690,68.85029999999999
17.04.2020 23:00:00.000 GMT+0200,24272.690,24272.690,24272.690,24272.690,0
18.04.2020 23:00:00.000 GMT+0200,24272.690,24272.690,24272.690,24272.690,0
19.04.2020 23:00:00.000 GMT+0200,24152.260,24320.000,23564.800,23611.280,8.3897
20.04.2020 23:00:00.000 GMT+0200,23588.780,23800.780,22940.240,23046.700,29.2959
21.04.2020 23:00:00.000 GMT+0200,23093.220,23619.250,22933.300,23471.220,58.488400000000006
22.04.2020 23:00:00.000 GMT+0200,23479.300,23883.770,23344.720,23452.260,50.092800000000004
23.04.2020 23:00:00.000 GMT+0200,23420.740,23825.500,23265.750,23766.300,32.1092
24.04.2020 23:00:00.000 GMT+0200,23766.300,23766.300,23766.300,23766.300,0
25.04.2020 23:00:00.000 GMT+0200,23766.300,23766.300,23766.300,23766.300,0
26.04.2020 23:00:00.000 GMT+0200,23855.760,24211.280,23645.280,24105.260,24.486400000000003
27.04.2020 23:00:00.000 GMT+0200,24119.240,24545.580,23989.760,24152.790,27.0346
28.04.2020 23:00:00.000 GMT+0200,24144.000,24761.780,24081.280,24669.270,41.338100000000004
29.04.2020 23:00:00.000 GMT+0200,24789.770,24900.300,24185.250,24335.780,42.440000000000005
30.04.2020 23:00:00.000 GMT+0200,24137.790,24188.210,23643.300,23731.290,38.69389999999999
01.05.2020 23:00:00.000 GMT+0200,23731.290,23731.290,23731.290,23731.290,0
02.05.2020 23:00:00.000 GMT+0200,23731.290,23731.290,23731.290,23731.290,0
03.05.2020 23:00:00.000 GMT+0200,23479.800,23770.000,23322.260,23683.290,31.9003
04.05.2020 23:00:00.000 GMT+0200,23701.300,24170.000,23685.500,23869.800,31.1155
05.05.2020 23:00:00.000 GMT+0200,23858.250,24105.300,23610.740,23623.240,33.9337
06.05.2020 23:00:00.000 GMT+0200,23614.790,24094.000,23522.770,23942.000,29.657899999999994
07.05.2020 23:00:00.000 GMT+0200,23961.200,24384.280,23937.790,24372.760,33.7945
08.05.2020 23:00:00.000 GMT+0200,24372.760,24372.760,24372.760,24372.760,0
09.05.2020 23:00:00.000 GMT+0200,24372.760,24372.760,24372.760,24372.760,0
10.05.2020 23:00:00.000 GMT+0200,24290.720,24558.770,24063.000,24218.290,48.6338
11.05.2020 23:00:00.000 GMT+0200,24202.200,24379.500,23648.740,23665.700,50.0342
12.05.2020 23:00:00.000 GMT+0200,23559.710,23863.100,23065.220,23248.250,67.43780000000001
13.05.2020 23:00:00.000 GMT+0200,23330.790,23675.790,22785.770,23619.500,68.11739999999999
14.05.2020 23:00:00.000 GMT+0200,23601.720,23758.000,23324.590,23602.240,51.8496
15.05.2020 23:00:00.000 GMT+0200,23602.240,23602.240,23602.240,23602.240,0
16.05.2020 23:00:00.000 GMT+0200,23602.240,23602.240,23602.240,23602.240,0
17.05.2020 23:00:00.000 GMT+0200,23656.800,24710.210,23615.710,24576.000,40.4064
18.05.2020 23:00:00.000 GMT+0200,24562.800,24832.770,24194.770,24225.760,47.218500000000006
19.05.2020 23:00:00.000 GMT+0200,24192.720,24649.800,24145.210,24579.700,39.122
20.05.2020 23:00:00.000 GMT+0200,24610.290,24718.280,24357.070,24440.210,38.042500000000004
21.05.2020 23:00:00.000 GMT+0200,24428.750,24559.200,24157.540,24480.280,40.8297
22.05.2020 23:00:00.000 GMT+0200,24480.280,24480.280,24480.280,24480.280,0
23.05.2020 23:00:00.000 GMT+0200,24480.280,24480.280,24480.280,24480.280,0
24.05.2020 23:00:00.000 GMT+0200,24467.250,24787.290,24467.250,24759.240,16.686799999999998
25.05.2020 23:00:00.000 GMT+0200,24764.500,25175.260,24675.300,25059.250,36.2884
26.05.2020 23:00:00.000 GMT+0200,25056.210,25597.210,24964.240,25590.000,43.3553
27.05.2020 23:00:00.000 GMT+0200,25601.000,25840.210,25356.000,25497.770,44.584999999999994
28.05.2020 23:00:00.000 GMT+0200,25473.500,25508.790,25023.280,25502.710,49.632600000000004
29.05.2020 23:00:00.000 GMT+0200,25502.710,25502.710,25502.710,25502.710,0
30.05.2020 23:00:00.000 GMT+0200,25502.710,25502.710,25502.710,25502.710,0
31.05.2020 23:00:00.000 GMT+0200,25273.760,25544.080,25121.240,25493.280,37.311099999999996
01.06.2020 23:00:00.000 GMT+0200,25489.700,25748.220,25321.300,25727.790,34.3237
02.06.2020 23:00:00.000 GMT+0200,25725.290,26339.290,25698.710,26242.300,34.821
03.06.2020 23:00:00.000 GMT+0200,26275.290,26384.740,26073.580,26272.000,41.43400000000001
04.06.2020 23:00:00.000 GMT+0200,26296.200,27340.730,26228.280,27084.300,44.0627
05.06.2020 23:00:00.000 GMT+0200,27084.300,27084.300,27084.300,27084.300,0
06.06.2020 23:00:00.000 GMT+0200,27084.300,27084.300,27084.300,27084.300,0
07.06.2020 23:00:00.000 GMT+0200,27086.280,27577.770,27044.000,27540.500,29.429100000000002
08.06.2020 23:00:00.000 GMT+0200,27583.720,27632.230,27137.020,27273.280,39.9903
09.06.2020 23:00:00.000 GMT+0200,27272.230,27492.790,26907.740,26957.710,45.6388
10.06.2020 23:00:00.000 GMT+0200,26952.230,27002.720,25077.200,25194.280,78.35050000000001
11.06.2020 23:00:00.000 GMT+0200,25215.270,25960.710,25073.720,25549.800,75.16099999999999
12.06.2020 23:00:00.000 GMT+0200,25549.800,25549.800,25549.800,25549.800,0
13.06.2020 23:00:00.000 GMT+0200,25549.800,25549.800,25549.800,25549.800,0
14.06.2020 23:00:00.000 GMT+0200,25196.270,25892.760,24558.000,25827.250,74.3441
15.06.2020 23:00:00.000 GMT+0200,25858.760,26796.040,25796.230,26325.500,66.80019999999999
16.06.2020 23:00:00.000 GMT+0200,26258.000,26633.060,26061.230,26153.770,33.8018
17.06.2020 23:00:00.000 GMT+0200,26130.760,26280.800,25750.280,26039.790,57.2652
18.06.2020 23:00:00.000 GMT+0200,26036.730,26448.070,25642.500,25662.760,46.75549999999999
19.06.2020 23:00:00.000 GMT+0200,25662.760,25662.760,25662.760,25662.760,0
20.06.2020 23:00:00.000 GMT+0200,25662.760,25662.760,25662.760,25662.760,0
21.06.2020 23:00:00.000 GMT+0200,25487.750,26100.300,25354.200,26098.730,32.3393
22.06.2020 23:00:00.000 GMT+0200,26078.770,26421.600,25642.220,26145.280,30.796799999999998
23.06.2020 23:00:00.000 GMT+0200,26087.000,26250.500,25291.500,25537.270,37.862
24.06.2020 23:00:00.000 GMT+0200,25509.200,25789.230,25135.040,25722.740,42.0269
25.06.2020 23:00:00.000 GMT+0200,25666.740,25780.230,24969.770,25088.780,43.6778
26.06.2020 23:00:00.000 GMT+0200,25088.780,25088.780,25088.780,25088.780,0
27.06.2020 23:00:00.000 GMT+0200,25088.780,25088.780,25088.780,25088.780,0
28.06.2020 23:00:00.000 GMT+0200,24917.770,25637.800,24874.790,25625.730,36.1537
29.06.2020 23:00:00.000 GMT+0200,25615.710,25904.720,25432.030,25769.790,54.69519999999999
30.06.2020 23:00:00.000 GMT+0200,25775.500,26022.770,25511.050,25698.730,47.5942
01.07.2020 23:00:00.000 GMT+0200,25688.750,26209.800,25639.000,25880.000,29.4604
02.07.2020 23:00:00.000 GMT+0200,25854.730,25999.300,25562.240,25751.290,17.669500000000003
03.07.2020 23:00:00.000 GMT+0200,25751.290,25751.290,25751.290,25751.290,0
04.07.2020 23:00:00.000 GMT+0200,25751.290,25751.290,25751.290,25751.290,0
05.07.2020 23:00:00.000 GMT+0200,25812.200,26317.040,25806.720,26300.770,47.726200000000006
06.07.2020 23:00:00.000 GMT+0200,26279.290,26400.500,25866.230,25894.790,50.0803
07.07.2020 23:00:00.000 GMT+0200,25895.240,26108.280,25784.300,26095.770,28.5227
