<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.03	3232.30	3244.50	3206.40	3221.15	40766	3083982	80
2018.12.04	3202.45	3209.55	3136.55	3141.60	67160	5448946	80
2018.12.05	3155.70	3169.40	3143.80	3144.80	50692	6441392	80
2018.12.06	3112.15	3124.20	3032.00	3084.35	303185	18094520	80
2018.12.07	3082.40	3097.10	3032.40	3042.30	85649	5275060	80
2018.12.10	3032.10	3053.25	3006.45	3041.15	95303	5603681	80
2018.12.11	3042.05	3082.70	3030.50	3059.90	155618	9544896	80
2018.12.12	3076.75	3121.85	3066.85	3104.60	184159	11573657	80
2018.12.13	3114.95	3127.05	3099.95	3103.95	281240	14777975	80
2018.12.14	3090.35	3102.80	3062.10	3077.10	325388	17810318	80
2018.12.17	3096.25	3100.45	3033.35	3046.35	64325	3741605	80
2018.12.18	3047.75	3066.30	3035.10	3040.60	79618	4294586	80
2018.12.19	3046.45	3067.90	3004.00	3012.50	74479	3960122	80
2018.12.20	3005.00	3020.10	2969.55	2979.80	222191	11419128	80
2018.12.21	2997.35	3003.95	2956.95	2962.70	295561	15176146	80
2018.12.27	2992.30	2999.05	2907.45	2970.00	86349	4382625	80
2018.12.28	2959.55	3002.85	2951.25	2985.20	164540	8342980	80
2019.01.02	2964.65	3008.65	2935.55	3003.80	74946	3817580	80
2019.01.03	2970.50	2982.30	2947.60	2952.50	78894	4004340	80
2019.01.04	2982.15	3053.50	2970.90	3048.50	119696	6198469	80
2019.01.07	3049.10	3056.20	3013.90	3033.50	47120	2527687	80
2019.01.08	3034.50	3077.60	3030.70	3062.40	41123	2273530	80
2019.01.09	3078.05	3088.85	3059.45	3071.20	46706	3419328	80
2019.01.10	3056.05	3084.60	3041.95	3084.10	96376	6072496	80
2019.01.11	3080.05	3087.05	3055.95	3070.40	117912	8557718	80
2019.01.14	3049.50	3063.35	3035.95	3057.15	33281	3013370	80
2019.01.15	3073.65	3088.05	3043.25	3075.30	39099	3246640	80
2019.01.16	3081.65	3084.30	3061.40	3074.80	28549	2809130	80
2019.01.17	3061.15	3084.15	3052.25	3080.80	39434	3068204	80
2019.01.18	3085.65	3142.25	3084.65	3137.80	37067	3211580	80
2019.01.21	3127.85	3131.40	3117.65	3129.00	13105	1549122	80
2019.01.22	3112.85	3123.05	3091.35	3097.85	33681	2718050	80
2019.01.23	3104.25	3134.15	3094.95	3113.45	41053	3306886	80
2019.01.24	3119.25	3137.25	3108.05	3134.20	45584	3338038	80
2019.01.25	3142.25	3169.35	3140.65	3156.45	30335	2719212	80
2019.01.28	3148.20	3156.10	3129.50	3147.45	29547	2555030	80
2019.01.29	3141.95	3165.45	3133.35	3151.85	29746	2344222	80
2019.01.30	3148.25	3174.30	3144.50	3168.30	36740	2637695	80
2019.01.31	3167.45	3176.90	3127.70	3165.10	32425	2707536	80
2019.02.01	3160.15	3173.90	3143.10	3170.00	36931	2746756	80
2019.02.04	3168.40	3173.50	3143.40	3171.70	23030	1863808	80
2019.02.05	3170.60	3215.90	3161.10	3210.80	23786	2203532	80
2019.02.06	3209.40	3215.20	3198.20	3207.10	24545	2033458	80
2019.02.07	3199.00	3207.90	3145.30	3157.00	38277	2840351	80
2019.02.08	3155.30	3160.40	3123.40	3149.60	36374	2525818	80
2019.02.11	3148.30	3171.80	3146.50	3162.00	25362	2027880	80
2019.02.12	3180.50	3199.60	3179.10	3194.00	18059	1600355	80
2019.02.13	3206.70	3212.90	3191.10	3204.00	22838	2000712	80
2019.02.14	3209.70	3225.70	3180.00	3187.10	35014	2453754	80
2019.02.15	3178.00	3248.80	3174.20	3245.15	29347	1794874	80
2019.02.18	3250.00	3251.55	3235.05	3248.15	14856	822074	80
2019.02.19	3243.35	3250.30	3224.00	3244.90	23142	1279508	80
2019.02.20	3246.20	3269.55	3237.15	3261.85	30356	1605644	80
2019.02.21	3266.70	3271.70	3254.85	3258.85	33866	1805734	80
2019.02.22	3262.15	3281.30	3258.40	3270.00	21205	1182262	80
2019.02.25	3282.50	3290.20	3268.95	3269.45	20849	1085310	80
2019.02.26	3266.75	3293.80	3261.60	3285.70	23033	1223552	80
2019.02.27	3281.50	3289.05	3270.05	3281.90	21511	1155110	80
2019.02.28	3276.25	3303.05	3267.05	3295.60	23316	1240136	80
2019.03.01	3316.90	3331.30	3312.00	3323.65	20873	1165656	80
2019.03.04	3328.15	3330.45	3301.75	3314.30	24178	1369829	80
2019.03.05	3319.50	3334.80	3309.40	3328.25	19499	1121742	80
2019.03.06	3327.00	3342.70	3319.60	3321.40	25198	1491972	80
2019.03.07	3316.75	3339.85	3294.55	3301.85	37773	2072960	80
2019.03.08	3288.70	3302.00	3280.80	3299.00	22484	1142641	80
2019.03.11	3305.20	3321.30	3289.30	3321.30	9011	468154	110
2019.03.12	3325.30	3328.30	3297.10	3303.20	12973	648481	110
2019.03.13	3297.20	3338.20	3296.10	3338.20	9790	515779	130
2019.03.14	3325.60	3355.60	3324.55	3344.50	19710	1011903	100
2019.03.15	3356.00	3398.00	3352.80	3393.10	11013	577909	100
2019.03.18	3396.10	3402.20	3384.90	3400.10	6366	321809	110
2019.03.19	3396.70	3428.60	3393.10	3402.70	11840	618538	120
2019.03.20	3398.90	3407.30	3375.90	3375.90	16436	855972	130
2019.03.21	3380.60	3388.25	3356.40	3386.90	11834	617550	130
2019.03.22	3381.90	3388.90	3302.90	3303.90	26829	1378281	110
2019.03.25	3294.15	3321.05	3292.05	3307.70	20739	1070024	110
2019.03.26	3310.70	3333.05	3300.05	3327.70	15704	812213	120
2019.03.27	3336.60	3351.95	3309.05	3338.60	24706	1268991	130
2019.03.28	3337.60	3344.95	3321.95	3342.60	36097	1862277	110
2019.03.29	3341.85	3366.40	3334.75	3365.40	49389	2570835	110
2019.04.01	3383.00	3403.00	3375.65	3401.90	13928	719239	120
2019.04.02	3394.70	3418.85	3388.70	3414.80	10654	540903	150
2019.04.03	3426.90	3449.35	3425.90	3441.80	10258	523470	110
2019.04.04	3436.70	3457.35	3432.80	3449.80	8737	445031	170
2019.04.05	3452.65	3460.35	3444.35	3457.80	8600	444334	110
2019.04.08	3442.85	3454.70	3439.30	3445.20	7392	397227	170
2019.04.09	3439.20	3457.75	3421.20	3423.20	9505	486516	110
2019.04.10	3427.20	3441.70	3426.20	3434.20	7789	408712	110
2019.04.11	3432.85	3449.80	3419.20	3444.20	7544	385687	150
2019.04.12	3444.10	3462.10	3432.10	3462.10	7323	393414	140
2019.04.15	3457.70	3464.30	3450.25	3457.60	4860	249387	170
2019.04.16	3461.90	3473.05	3457.55	3467.90	4712	246297	110
2019.04.17	3470.90	3494.40	3466.90	3489.90	6469	347743	110
2019.04.18	3474.90	3517.50	3470.50	3512.90	8438	446413	110
2019.04.23	3506.40	3516.90	3493.90	3513.30	4788	252061	170
2019.04.24	3504.10	3522.80	3497.80	3508.20	7277	386462	130
2019.04.25	3506.30	3507.30	3481.80	3505.20	4982	257981	120
2019.04.26	3497.70	3509.30	3489.70	3506.60	8194	423820	140
2019.04.29	3503.70	3513.80	3485.25	3508.70	4892	254752	110
