<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.07.25	7712.40	7717.80	7643.00	7694.10	111539	16730850	80
2018.07.26	7675.10	7688.45	7643.20	7674.72	131754	19763100	80
2018.07.27	7679.00	7721.30	7669.65	7681.92	127416	19112400	80
2018.07.30	7669.10	7722.00	7653.50	7688.92	116506	17475900	80
2018.07.31	7695.50	7787.60	7684.60	7747.42	123829	18574350	80
2018.08.01	7745.20	7761.25	7634.80	7655.62	144922	21738300	80
2018.08.02	7650.50	7655.90	7536.50	7626.02	149196	22379400	80
2018.08.03	7626.40	7683.72	7591.65	7682.72	97491	14623650	80
2018.08.06	7677.70	7697.90	7639.60	7666.92	106006	15900900	80
2018.08.07	7662.70	7757.10	7662.70	7724.22	113498	17024700	80
2018.08.08	7717.30	7795.40	7710.70	7776.90	105466	15819900	80
2018.08.09	7730.80	7782.70	7719.90	7754.02	87003	13050450	110
2018.08.10	7750.50	7759.70	7660.42	7667.17	123587	18538050	80
2018.08.13	7656.80	7668.95	7618.95	7649.02	110785	16617750	80
2018.08.14	7656.50	7679.35	7604.30	7647.92	106432	15964800	110
2018.08.15	7640.40	7654.55	7477.80	7519.32	152587	22888050	80
2018.08.16	7502.60	7578.12	7493.60	7548.02	99886	14982900	80
2018.08.17	7548.70	7585.32	7517.20	7561.32	108718	16307700	80
2018.08.20	7574.00	7622.00	7551.70	7592.62	83270	12490500	110
2018.08.21	7588.70	7606.60	7556.72	7557.72	87582	13137300	80
2018.08.22	7526.65	7610.80	7522.00	7571.92	128821	19323150	80
2018.08.23	7564.75	7605.80	7538.25	7545.42	121172	18175800	80
2018.08.24	7540.55	7589.70	7537.50	7574.32	91809	13771350	80
2018.08.28	7635.25	7640.25	7596.30	7616.32	101886	15282900	100
2018.08.29	7623.85	7647.85	7544.40	7567.62	105687	15853050	100
2018.08.30	7562.85	7576.85	7488.42	7499.97	117445	17616750	80
2018.08.31	7486.45	7510.95	7419.90	7440.52	128029	19204350	80
2018.09.03	7449.70	7517.84	7430.20	7491.06	67082	10062300	80
2018.09.04	7487.67	7535.01	7438.06	7451.79	170404	25560600	80
2018.09.05	7451.47	7459.79	7358.96	7407.14	168372	25255800	80
2018.09.06	7386.19	7398.44	7307.82	7339.55	159883	23982450	80
2018.09.07	7332.71	7336.33	7226.93	7284.42	175996	26399400	80
2018.09.10	7291.30	7309.92	7256.82	7276.87	140640	21096000	80
2018.09.11	7280.30	7294.60	7219.97	7273.17	143917	21587550	80
2018.09.12	7280.13	7324.70	7250.77	7296.74	142870	21430500	80
2018.09.13	7288.77	7319.47	7274.43	7291.57	130290	19543500	80
2018.09.14	7288.29	7323.97	7281.67	7309.81	118559	17783850	80
2018.09.17	7293.25	7320.17	7267.59	7267.84	111560	16734000	80
2018.09.18	7241.14	7322.25	7235.43	7311.28	147167	22075050	80
2018.09.19	7308.07	7347.85	7279.89	7340.07	134395	20159250	80
2018.09.20	7347.50	7388.96	7324.61	7379.97	126433	18964950	80
